fact_id,source,layer,lat,lon,geom_quality,area_fm_id,area_fm_nome,bairro,ano,mes,hora,dia_semana,category,orgao_responsavel,attributes_json,prov_file,prov_row_id,ingested_at
cameras:204,cameras,suporte,-22.9071803,-43.1968334,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""270bffd8-d01f-46df-a993-129b41803deb"", ""id_trecho"": ""99883"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,204,2026-05-24T15:59:59+00:00
cameras:205,cameras,suporte,-22.9023224,-43.1815861,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""73a60d86-5241-43f9-bb0d-7fdb7af11a09"", ""id_trecho"": ""55927"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,205,2026-05-24T15:59:59+00:00
cameras:206,cameras,suporte,-22.9112644,-43.175863,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""fe5b6e05-364a-4d39-9968-0f8a8ad98950"", ""id_trecho"": ""70358"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,206,2026-05-24T15:59:59+00:00
cameras:207,cameras,suporte,-22.9062468,-43.1958201,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""a893854c-6a0f-4e4d-9625-cee193c1ce11"", ""id_trecho"": ""103008"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,207,2026-05-24T15:59:59+00:00
cameras:208,cameras,suporte,-22.9105381,-43.1772773,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""e26e1202-7849-46c5-a0d0-923dfb783a59"", ""id_trecho"": ""51633"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,208,2026-05-24T15:59:59+00:00
cameras:209,cameras,suporte,-22.9049867,-43.1804534,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""cb007c70-1886-484d-a12c-f53f1c326648"", ""id_trecho"": ""70307"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,209,2026-05-24T15:59:59+00:00
cameras:210,cameras,suporte,-22.9134894,-43.1787659,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""04407a21-1e51-47a6-8c22-6d2963639769"", ""id_trecho"": ""72150"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,210,2026-05-24T15:59:59+00:00
cameras:211,cameras,suporte,-22.9046048,-43.1799097,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""ceb4d96d-01b2-495b-830d-d6e5a8d51016"", ""id_trecho"": ""70321"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,211,2026-05-24T15:59:59+00:00
cameras:212,cameras,suporte,-22.9083668,-43.1965706,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""9f0c840d-c18f-44dd-abaa-a85a583790a3"", ""id_trecho"": ""84196"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,212,2026-05-24T15:59:59+00:00
cameras:213,cameras,suporte,-22.9018313,-43.1802549,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""f4bb2bc6-d7ae-420b-a583-be004e195168"", ""id_trecho"": ""306043"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,213,2026-05-24T15:59:59+00:00
cameras:214,cameras,suporte,-22.9110309,-43.1763304,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""82d81922-f595-4f12-8c20-1dfcf218d17a"", ""id_trecho"": ""70355"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,214,2026-05-24T15:59:59+00:00
cameras:215,cameras,suporte,-22.9032209,-43.1841196,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""dbceeae4-082b-4f63-8e3c-90a217df2044"", ""id_trecho"": ""70162"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,215,2026-05-24T15:59:59+00:00
cameras:216,cameras,suporte,-22.9089567,-43.1752357,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""8d023d2e-f8ab-484a-b5e6-ce9a2897a70c"", ""id_trecho"": ""55937"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,216,2026-05-24T15:59:59+00:00
cameras:217,cameras,suporte,-22.9090018,-43.1752188,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""467d92ab-f095-469f-8f9c-aa0d7c48342f"", ""id_trecho"": ""55937"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,217,2026-05-24T15:59:59+00:00
cameras:218,cameras,suporte,-22.9047595,-43.1906544,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""6727ff91-d724-4dd2-9f87-a35f20dd9dda"", ""id_trecho"": ""70151"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,218,2026-05-24T15:59:59+00:00
cameras:219,cameras,suporte,-22.9094182,-43.1801976,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""fc3a022e-943f-4bc7-b65a-c5d231528b93"", ""id_trecho"": ""203724"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,219,2026-05-24T15:59:59+00:00
cameras:220,cameras,suporte,-22.9068136,-43.1957833,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""6a62c480-1a87-4357-9361-60233d7a8d90"", ""id_trecho"": ""103318"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,220,2026-05-24T15:59:59+00:00
cameras:221,cameras,suporte,-22.9114714,-43.1752294,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""09d1f7a7-9fff-4fb5-86d6-c7966aee1ef6"", ""id_trecho"": ""51639"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,221,2026-05-24T15:59:59+00:00
cameras:222,cameras,suporte,-22.9074248,-43.1971706,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""9b5c4b79-650f-47dc-babb-55ba625d6c61"", ""id_trecho"": ""201586"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,222,2026-05-24T15:59:59+00:00
cameras:223,cameras,suporte,-22.9052981,-43.1851271,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""96e6ebc5-e471-4712-b3e9-291c9604b7c1"", ""id_trecho"": ""55915"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,223,2026-05-24T15:59:59+00:00
cameras:224,cameras,suporte,-22.9070662,-43.1818839,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""309aaf81-c729-45fb-af7b-98993ced3e33"", ""id_trecho"": ""54428"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,224,2026-05-24T15:59:59+00:00
cameras:225,cameras,suporte,-22.9044655,-43.1867193,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""53059d2f-211e-4f9e-852a-734ca86638e4"", ""id_trecho"": ""72334"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,225,2026-05-24T15:59:59+00:00
cameras:226,cameras,suporte,-22.9083506,-43.1778312,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""1d968baf-b2d7-49d0-9cbf-91d2047ea101"", ""id_trecho"": ""72181"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,226,2026-05-24T15:59:59+00:00
cameras:227,cameras,suporte,-22.9034653,-43.1851489,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""93fe99ca-3cef-4955-be6b-e112e8715171"", ""id_trecho"": ""70161"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,227,2026-05-24T15:59:59+00:00
cameras:228,cameras,suporte,-22.902668,-43.1826605,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""8f3737d2-d2e0-4548-a4bb-f98251ecc94f"", ""id_trecho"": ""55928"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,228,2026-05-24T15:59:59+00:00
cameras:229,cameras,suporte,-22.9032122,-43.1827762,ok,20,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,camera,,"{""id_ponto"": ""574c0443-f4dd-42ed-8137-160114abe5a3"", ""id_trecho"": ""70320"", ""nome_area_fm"": ""Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia""}",cameras_areas_fm.csv,229,2026-05-24T15:59:59+00:00
cameras:230,cameras,suporte,-22.9071581,-43.2132131,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b5db7912-4632-42a1-900d-cbdf6e16a935"", ""id_trecho"": ""266358"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,230,2026-05-24T15:59:59+00:00
cameras:231,cameras,suporte,-22.9128151,-43.2099449,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""c9eaf85a-14b2-467d-8d0a-37ba752ac1df"", ""id_trecho"": ""266612"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,231,2026-05-24T15:59:59+00:00
cameras:232,cameras,suporte,-22.8979728,-43.2064217,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""e1c38f29-f4e1-43d5-baac-9a0c4375ecb5"", ""id_trecho"": ""201345"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,232,2026-05-24T15:59:59+00:00
cameras:233,cameras,suporte,-22.9004985,-43.2092631,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""006377f1-e197-4faa-8cdd-4d73705e3545"", ""id_trecho"": ""300364"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,233,2026-05-24T15:59:59+00:00
cameras:234,cameras,suporte,-22.9092058,-43.197981,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""5f9e24a1-69e3-4feb-8d67-d78641206e3f"", ""id_trecho"": ""71566"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,234,2026-05-24T15:59:59+00:00
cameras:235,cameras,suporte,-22.9117959,-43.1994148,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2cecac7f-65a6-4e35-8862-fe0cac3e4c69"", ""id_trecho"": ""50443"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,235,2026-05-24T15:59:59+00:00
cameras:236,cameras,suporte,-22.9047268,-43.2102816,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""951c672a-b258-4d36-9fa5-25cf82b32602"", ""id_trecho"": ""102958"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,236,2026-05-24T15:59:59+00:00
cameras:237,cameras,suporte,-22.9033363,-43.2096577,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""227f7939-8320-458e-9d9c-2bab797bbba7"", ""id_trecho"": ""104181"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,237,2026-05-24T15:59:59+00:00
cameras:238,cameras,suporte,-22.9072241,-43.2128862,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""702963ec-0d19-433e-ba54-2abe5abe6909"", ""id_trecho"": ""300091"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,238,2026-05-24T15:59:59+00:00
cameras:239,cameras,suporte,-22.8984421,-43.2073905,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f4ceab22-fcc9-45c4-9b14-5d40d4af6ced"", ""id_trecho"": ""180717"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,239,2026-05-24T15:59:59+00:00
cameras:240,cameras,suporte,-22.9024976,-43.2083423,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""54569dde-027f-47f9-ab10-9c3514e2a1da"", ""id_trecho"": ""102904"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,240,2026-05-24T15:59:59+00:00
cameras:241,cameras,suporte,-22.9137643,-43.2040584,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2c170f65-70da-45ab-bbd6-b355c69999b2"", ""id_trecho"": ""51477"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,241,2026-05-24T15:59:59+00:00
cameras:242,cameras,suporte,-22.902363,-43.2119683,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f24bae4c-9703-4708-a091-3a577f4c27bd"", ""id_trecho"": ""266157"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,242,2026-05-24T15:59:59+00:00
cameras:243,cameras,suporte,-22.9113675,-43.1958753,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""216e03b5-05fd-4a20-a266-e00404ef231d"", ""id_trecho"": ""201584"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,243,2026-05-24T15:59:59+00:00
cameras:244,cameras,suporte,-22.9060618,-43.2111929,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f05ec19e-f529-4ded-8ee3-0005c986ec7f"", ""id_trecho"": ""50693"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,244,2026-05-24T15:59:59+00:00
cameras:245,cameras,suporte,-22.9123893,-43.2048825,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""c287baa2-8552-4438-8781-aa901407a6a9"", ""id_trecho"": ""71557"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,245,2026-05-24T15:59:59+00:00
cameras:246,cameras,suporte,-22.9110181,-43.2038202,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""d1cc64cf-9fea-4f71-810e-bb6f594e8871"", ""id_trecho"": ""71568"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,246,2026-05-24T15:59:59+00:00
cameras:247,cameras,suporte,-22.9089963,-43.196788,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b0003df7-f1df-4e90-8d2d-bdcce2b7b975"", ""id_trecho"": ""202878"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,247,2026-05-24T15:59:59+00:00
cameras:248,cameras,suporte,-22.9071718,-43.2101226,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""fc962b60-0d93-442c-a5c0-8cc2a5d4a69c"", ""id_trecho"": ""265985"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,248,2026-05-24T15:59:59+00:00
cameras:249,cameras,suporte,-22.9123721,-43.2097127,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""fa34f581-dae1-478c-8541-052f81a78166"", ""id_trecho"": ""103076"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,249,2026-05-24T15:59:59+00:00
cameras:250,cameras,suporte,-22.9153079,-43.2101133,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""957b2d0c-fd88-4b5a-ba66-69e505518135"", ""id_trecho"": ""266262"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,250,2026-05-24T15:59:59+00:00
cameras:251,cameras,suporte,-22.9113639,-43.2074468,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""4c0959d0-9cb6-4c99-885a-a6227da17177"", ""id_trecho"": ""50435"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,251,2026-05-24T15:59:59+00:00
cameras:252,cameras,suporte,-22.9067457,-43.1977135,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f2d4b536-72e2-4f04-a253-7474590fa9e9"", ""id_trecho"": ""201585"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,252,2026-05-24T15:59:59+00:00
cameras:253,cameras,suporte,-22.9066923,-43.2099988,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""ab541123-9729-4c5f-8beb-04356fbfe079"", ""id_trecho"": ""267168"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,253,2026-05-24T15:59:59+00:00
cameras:254,cameras,suporte,-22.9090294,-43.2004214,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2a9c7ed4-8900-45b2-a4d1-af6db4504d35"", ""id_trecho"": ""50440"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,254,2026-05-24T15:59:59+00:00
cameras:255,cameras,suporte,-22.9065478,-43.2094108,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""95f8a0d3-1401-4431-a7c4-3fe72744f738"", ""id_trecho"": ""267207"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,255,2026-05-24T15:59:59+00:00
cameras:256,cameras,suporte,-22.9118494,-43.2033837,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""bac43f33-17d7-431f-bb22-e5008e52eee2"", ""id_trecho"": ""165022"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,256,2026-05-24T15:59:59+00:00
cameras:257,cameras,suporte,-22.9113116,-43.201186,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""0b0338fb-17b2-4208-aabd-662c79b3011c"", ""id_trecho"": ""51451"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,257,2026-05-24T15:59:59+00:00
cameras:258,cameras,suporte,-22.9145547,-43.2061885,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""874b0dc8-70a2-4758-b14c-ad273bab7b2f"", ""id_trecho"": ""50516"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,258,2026-05-24T15:59:59+00:00
cameras:259,cameras,suporte,-22.8984925,-43.2109599,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""62f8b55b-5a29-4b2d-a50c-02065ed5c3bf"", ""id_trecho"": ""265650"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,259,2026-05-24T15:59:59+00:00
cameras:260,cameras,suporte,-22.9124953,-43.2053748,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""2bbcccee-a299-4678-af98-a89e36edfe3b"", ""id_trecho"": ""201920"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,260,2026-05-24T15:59:59+00:00
cameras:261,cameras,suporte,-22.913016,-43.2070928,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b6bbed1a-a0df-4736-852d-b90490e533e7"", ""id_trecho"": ""71198"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,261,2026-05-24T15:59:59+00:00
cameras:262,cameras,suporte,-22.9105002,-43.2021297,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""a6e8b6a2-ca7a-44a2-a5f8-d750cbeb45b3"", ""id_trecho"": ""50466"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,262,2026-05-24T15:59:59+00:00
cameras:263,cameras,suporte,-22.9147077,-43.2065914,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""8122b952-9cfe-4d51-aea9-6674226b1e14"", ""id_trecho"": ""63676"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,263,2026-05-24T15:59:59+00:00
cameras:264,cameras,suporte,-22.9055289,-43.210166,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""5bd7ff85-48f4-4fbd-8278-c31bc36273ca"", ""id_trecho"": ""104186"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,264,2026-05-24T15:59:59+00:00
cameras:265,cameras,suporte,-22.90341,-43.2103114,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""fffc6ac7-71c4-496b-9767-6511e28024ff"", ""id_trecho"": ""266090"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,265,2026-05-24T15:59:59+00:00
cameras:266,cameras,suporte,-22.9069421,-43.2108597,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""4af43b71-bf80-4ed0-baff-f53035b4988a"", ""id_trecho"": ""267169"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,266,2026-05-24T15:59:59+00:00
cameras:267,cameras,suporte,-22.9084066,-43.1974022,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""c326641d-9003-472f-a422-d4fc32deb8c4"", ""id_trecho"": ""51417"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,267,2026-05-24T15:59:59+00:00
cameras:268,cameras,suporte,-22.9071833,-43.2130646,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""bbfcef68-2dd0-4cb7-86fc-343f48fad083"", ""id_trecho"": ""300091"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,268,2026-05-24T15:59:59+00:00
cameras:269,cameras,suporte,-22.9096624,-43.2099242,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""d8517fca-19a3-468d-8218-ea19dee4eaa1"", ""id_trecho"": ""265781"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,269,2026-05-24T15:59:59+00:00
cameras:270,cameras,suporte,-22.9065659,-43.1977113,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""b7aed08b-d4fc-495f-bd28-2b77b15de4b8"", ""id_trecho"": ""201578"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,270,2026-05-24T15:59:59+00:00
cameras:271,cameras,suporte,-22.9075237,-43.1980192,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""f26bdf54-1ee4-47d3-bfd9-e110b3356b32"", ""id_trecho"": ""202836"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,271,2026-05-24T15:59:59+00:00
cameras:272,cameras,suporte,-22.9127317,-43.2008058,ok,2,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,camera,,"{""id_ponto"": ""142a5251-4d97-427d-93d1-d459099106b7"", ""id_trecho"": ""50449"", ""nome_area_fm"": ""Rodoviária - Terminal Gentileza - Estação Leopoldina""}",cameras_areas_fm.csv,272,2026-05-24T15:59:59+00:00
